asd,co,Columna1,Columna2,Columna2
41292604,0,,,
41292605,0,,,
41292606,0,,,
41292607,0,,,
41292608,0,,,
41292609,0,,,
41292610,0,,,
41292611,0,,,
41292612,0,,,
41292613,0,,,
41292614,0,,,
41292615,0,,,
41292616,0,,,
41292617,0,,,
41292618,0,,,
41292619,0,,,
41292620,0,,,
41292621,0,,,
41292622,0,,,
41292623,0,,,
41292624,0,,,
41292625,0,,,
41292626,0,,,
41292627,0,,,
41292628,0,,,
41292629,0,,,
41292630,0,,,
41292631,0,,,
41292632,0,,,
41292633,0,,,
41292634,0,,,
41292635,0,,,
41292636,0,,,
41292637,0,,,
41292638,0,,,
41292639,0,,,
41292640,0,,,
41292641,0,,,
41292642,0,,,
41292643,0,,,
41292644,0,,,
41292645,0,,,
41292646,0,,,
41292647,0,,,
41292648,0,,,
41292649,0,,,
41292650,0,,,
41292651,0,,,
41292652,0,,,
41292653,0,,,
41292654,0,,,
41292655,0,,,
41292656,0,,,
41292657,0,,,
41292658,0,,,
41292659,0,,,
41292660,0,,,
41292661,0,,,
41292662,0,,,
41292663,0,,,
41292664,0,,,
41292665,0,,,
41292666,0,,,
41292667,0,,,
41292668,0,,,
41292669,0,,,
41292670,0,,,
41292671,0,,,
41292672,0,,,
41292673,0,,,
41292674,0,,,
41292675,0,,,
41292676,0,,,
41292677,0,,,
41292678,0,,,
41292679,0,,,
41292680,0,,,
41292681,0,,,
41292682,0,,,
41292683,0,,,
41292684,0,,,
41292685,0,,,
41292686,0,,,
41292687,0,,,
41292688,0,,,
41292689,0,,,
41292690,0,,,
41292691,0,,,
41292692,0,,,
41292693,0,,,
41292694,0,,,
41292695,0,,,
41292696,0,,,
41292697,0,,,
41292698,0,,,
41292699,0,,,
41292700,0,,,
41292701,0,,,
41292702,0,,,
41292703,0,,,
41292704,0,,,
41292705,0,,,
41292706,0,,,
41292707,0,,,
41292708,0,,,
41292709,0,,,
41292710,0,,,
41292711,0,,,
41292712,0,,,
41292713,0,,,
41292714,0,,,
41292715,0,,,
41292716,0,,,
41292717,0,,,
41292718,0,,,
41292719,0,,,
41292720,0,,,
41292721,0,,,
41292722,0,,,
41292723,0,,,
41292724,0,,,
41292725,0,,,
41292726,0,,,
41292727,0,,,
41292728,0,,,
41292729,0,,,
41292730,0,,,
41292731,0,,,
41292732,0,,,
41292733,0,,,
41292734,0,,,
41292735,0,,,
41292736,0,,,
41292737,0,,,
41292738,0,,,
41292739,0,,,
41292740,0,,,
41292741,0,,,
41292742,0,,,
41292743,0,,,
41292744,0,,,
41292745,0,,,
41292746,0,,,
41292747,0,,,
41292748,0,,,
41292749,0,,,
41292750,0,,,
41292751,0,,,
41292752,0,,,
41292753,0,,,
41292754,0,,,
41292755,0,,,
41292756,0,,,
41292757,0,,,
41292758,0,,,
41292759,0,,,
41292760,0,,,
41292761,0,,,
41292762,0,,,
41292763,0,,,
41292764,0,,,
41292765,0,,,
41292766,0,,,
41292767,0,,,
41292768,0,,,
41292769,0,,,
41292770,0,,,
41292771,0,,,
41292772,0,,,
41292773,0,,,
41292774,0,,,
41292775,0,,,
41292776,0,,,
41292777,0,,,
41292778,0,,,
41292779,0,,,
41292780,0,,,
41292781,0,,,
41292782,0,,,
41292783,0,,,
41292784,0,,,
41292785,0,,,
41292786,0,,,
41292787,0,,,
41292788,0,,,
41292789,0,,,
41292790,0,,,
41292791,0,,,
41292792,0,,,
41292793,0,,,
41292794,0,,,
41292795,0,,,
41292796,0,,,
41292797,0,,,
41292798,0,,,
41292799,0,,,
41292800,0,,,
41292801,0,,,
41292802,0,,,
41292803,0,,,
41292804,0,,,
41292805,0,,,
41292806,0,,,
41292807,0,,,
41292808,0,,,
41292809,0,,,
41292810,0,,,
41292811,0,,,
41292812,0,,,
41292813,0,,,
41292814,0,,,
41292815,0,,,
41292816,0,,,
41292817,0,,,
41292818,0,,,
41292819,0,,,
41292820,0,,,
41292821,0,,,
41292822,0,,,
41292823,0,,,
41292824,0,,,
41292825,0,,,
41292826,0,,,
41292827,0,,,
41292828,0,,,
41292829,0,,,
41292830,0,,,
41292831,0,,,
41292832,0,,,
41292833,0,,,
41292834,0,,,
41292835,0,,,
41292836,0,,,
41292837,0,,,
41292838,0,,,
41292839,0,,,
41292840,0,,,
41292841,0,,,
41292842,0,,,
41292843,0,,,
41292844,0,,,
41292845,0,,,
41292846,0,,,
41292847,0,,,
41292848,0,,,
41292849,0,,,
41292850,0,,,
41292851,0,,,
41292852,0,,,
41292853,0,,,
41292854,0,,,
41292855,0,,,
41292856,0,,,
41292857,0,,,
41292858,0,,,
41292859,0,,,
41292860,0,,,
41292861,0,,,
41292862,0,,,
41292863,0,,,
41292864,0,,,
41292865,0,,,
41292866,0,,,
41292867,0,,,
41292868,0,,,
41292869,0,,,
41292870,0,,,
41292871,0,,,
41292872,0,,,
41292873,0,,,
41292874,0,,,
41292875,0,,,
41292876,0,,,
41292877,0,,,
41292878,0,,,
41292879,0,,,
41292880,0,,,
41292881,0,,,
41292882,0,,,
41292883,0,,,
41292884,0,,,
41292885,0,,,
41292886,0,,,
41292887,0,,,
41292888,0,,,
41292889,0,,,
41292890,0,,,
41292891,0,,,
41292892,0,,,
41292893,0,,,
41292894,0,,,
41292895,0,,,
41292896,0,,,
41292897,0,,,
41292898,0,,,
41292899,0,,,
41292900,0,,,
41292901,0,,,
41292902,0,,,
41292903,0,,,
41292904,0,,,
41292905,0,,,
41292906,0,,,
41292907,0,,,
41292908,0,,,
41292909,0,,,
41292910,0,,,
41292911,0,,,
41292912,0,,,
41292913,0,,,
41292914,0,,,
41292915,0,,,
41292916,0,,,
41292917,0,,,
41292918,0,,,
41292919,0,,,
41292920,0,,,
41292921,0,,,
41292922,0,,,
41292923,0,,,
41292924,0,,,
41292925,0,,,
41292926,0,,,
41292927,0,,,
41292928,0,,,
41292929,0,,,
41292930,0,,,
41292931,0,,,
41292932,0,,,
41292933,0,,,
41292934,0,,,
41292935,0,,,
41292936,0,,,
41292937,0,,,
41292938,0,,,
41292939,0,,,
41292940,0,,,
41292941,0,,,
41292942,0,,,
41292943,0,,,
41292944,0,,,
41292945,0,,,
41292946,0,,,
41292947,0,,,
41292948,0,,,
41292949,0,,,
41292950,0,,,
41292951,0,,,
41292952,0,,,
41292953,0,,,
41292954,0,,,
41292955,0,,,
41292956,0,,,
41292957,0,,,
41292958,0,,,
41292959,0,,,
41292960,0,,,
41292961,0,,,
41292962,0,,,
41292963,0,,,
41292964,0,,,
41292965,0,,,
41292966,0,,,
41292967,0,,,
41292968,0,,,
41292969,0,,,
41292970,0,,,
41292971,0,,,
41292972,0,,,
41292973,0,,,
41292974,0,,,
41292975,0,,,
41292976,0,,,
41292977,0,,,
41292978,0,,,
41292979,0,,,
41292980,0,,,
41292981,0,,,
41292982,0,,,
41292983,0,,,
41292984,0,,,
41292985,0,,,
41292986,0,,,
41292987,0,,,
41292988,0,,,
41292989,0,,,
41292990,0,,,
41292991,0,,,
41292992,0,,,
41292993,0,,,
41292994,0,,,
41292995,0,,,
41292996,0,,,
41292997,0,,,
41292998,0,,,
41292999,0,,,
41293000,0,,,
41293001,0,,,
41293002,0,,,
41293003,0,,,
41293004,0,,,
41293005,0,,,
41293006,0,,,
41293007,0,,,
41293008,0,,,
41293009,0,,,
41293010,0,,,
41293011,0,,,
41293012,0,,,
41293013,0,,,
41293014,0,,,
41293015,0,,,
41293016,0,,,
41293017,0,,,
41293018,0,,,
41293019,0,,,
41293020,0,,,
41293021,0,,,
41293022,0,,,
41293023,0,,,
41293024,0,,,
41293025,0,,,
41293026,0,,,
41293027,0,,,
41293028,0,,,
41293029,0,,,
41293030,0,,,
41293031,0,,,
41293032,0,,,
41293033,0,,,
41293034,0,,,
41293035,0,,,
41293036,0,,,
41293037,0,,,
41293038,0,,,
41293039,0,,,
41293040,0,,,
41293041,0,,,
41293042,0,,,
41293043,0,,,
41293044,0,,,
41293045,0,,,
41293046,0,,,
41293047,0,,,
41293048,0,,,
41293049,0,,,
41293050,0,,,
41293051,0,,,
41293052,0,,,
41293053,0,,,
41293054,0,,,
41293055,0,,,
41293056,0,,,
41293057,0,,,
41293058,0,,,
41293059,0,,,
41293060,0,,,
41293061,0,,,
41293062,0,,,
41293063,0,,,
41293064,0,,,
41293065,0,,,
41293066,0,,,
41293067,0,,,
41293068,0,,,
41293069,0,,,
41293070,0,,,
41293071,0,,,
41293072,0,,,
41293073,0,,,
41293074,0,,,
41293075,0,,,
41293076,0,,,
41293077,0,,,
41293078,0,,,
41293079,0,,,
41293080,0,,,
41293081,0,,,
41293082,0,,,
41293083,0,,,
41293084,0,,,
41293085,0,,,
41293086,0,,,
41293087,0,,,
41293088,0,,,
41293089,0,,,
41293090,0,,,
41293091,0,,,
41293092,0,,,
41293093,0,,,
41293094,0,,,
41293095,0,,,
41293096,0,,,
41293097,0,,,
41293098,0,,,
41293099,0,,,
41293100,0,,,
41293101,0,,,
41293102,0,,,
41293103,0,,,
41293104,0,,,
41293105,0,,,
41293106,0,,,
41293107,0,,,
41293108,0,,,
41293109,0,,,
41293110,0,,,
41293111,0,,,
41293112,0,,,
41293113,0,,,
41293114,0,,,
41293115,0,,,
41293116,0,,,
41293117,0,,,
41293118,0,,,
41293119,0,,,
41293120,0,,,
41293121,0,,,
41293122,0,,,
41293123,0,,,
41293124,0,,,
41293125,0,,,
41293126,0,,,
41293127,0,,,
41293128,0,,,
41293129,0,,,
41293130,0,,,
41293131,0,,,
41293132,0,,,
41293133,0,,,
41293134,0,,,
41293135,0,,,
41293136,0,,,
41293137,0,,,
41293138,0,,,
41293139,0,,,
41293140,0,,,
41293141,0,,,
41293142,0,,,
41293143,0,,,
41293144,0,,,
41293145,0,,,
41293146,0,,,
41293147,0,,,
41293148,0,,,
41293149,0,,,
41293150,0,,,
41293151,0,,,
41293152,0,,,
41293153,0,,,
41293154,0,,,
41293155,0,,,
41293156,0,,,
41293157,0,,,
41293158,0,,,
41293159,0,,,
41293160,0,,,
41293161,0,,,
41293162,0,,,
41293163,0,,,
41293164,0,,,
41293165,0,,,
41293166,0,,,
41293167,0,,,
41293168,0,,,
41293169,0,,,
41293170,0,,,
41293171,0,,,
41293172,0,,,
41293173,0,,,
41293174,0,,,
41293175,0,,,
41293176,0,,,
41293177,0,,,
41293178,0,,,
41293179,0,,,
41293180,0,,,
41293181,0,,,
41293182,0,,,
41293183,0,,,
41293184,0,,,
41293185,0,,,
41293186,0,,,
41293187,0,,,
41293188,0,,,
41293189,0,,,
41293190,0,,,
41293191,0,,,
41293192,0,,,
41293193,0,,,
41293194,0,,,
41293195,0,,,
41293196,0,,,
41293197,0,,,
41293198,0,,,
41293199,0,,,
41293200,0,,,
41293201,0,,,
41293202,0,,,
41293203,0,,,
41293204,0,,,
41293205,0,,,
41293206,0,,,
41293207,0,,,
41293208,0,,,
41293209,0,,,
41293210,0,,,
41293211,0,,,
41293212,0,,,
41293213,0,,,
41293214,0,,,
41293215,0,,,
41293216,0,,,
41293217,0,,,
41293218,0,,,
41293219,0,,,
41293220,0,,,
41293221,0,,,
41293222,0,,,
41293223,0,,,
41293224,0,,,
41293225,0,,,
41293226,0,,,
41293227,0,,,
41293228,0,,,
41293229,0,,,
41293230,0,,,
41293231,0,,,
41293232,0,,,
41293233,0,,,
41293234,0,,,
41293235,0,,,
41293236,0,,,
41293237,0,,,
41293238,0,,,
41293239,0,,,
41293240,0,,,
41293241,0,,,
41293242,0,,,
41293243,0,,,
41293244,0,,,
41293245,0,,,
41293246,0,,,
41293247,0,,,
41293248,0,,,
41293249,0,,,
41293250,0,,,
41293251,0,,,
41293252,0,,,
41293253,0,,,
41293254,0,,,
41293255,0,,,
41293256,0,,,
41293257,0,,,
41293258,0,,,
41293259,0,,,
41293260,0,,,
41293261,0,,,
41293262,0,,,
41293263,0,,,
41293264,0,,,
41293265,0,,,
41293266,0,,,
41293267,0,,,
41293268,0,,,
41293269,0,,,
41293270,0,,,
41293271,0,,,
41293272,0,,,
41293273,0,,,
41293274,0,,,
41293275,0,,,
41293276,0,,,
41293277,0,,,
41293278,0,,,
41293279,0,,,
41293280,0,,,
41293281,0,,,
41293282,0,,,
41293283,0,,,
41293284,0,,,
41293285,0,,,
41293286,0,,,
41293287,0,,,
41293288,0,,,
41293289,0,,,
41293290,0,,,
41293291,0,,,
41293292,0,,,
41293293,0,,,
41293294,0,,,
41293295,0,,,
41293296,0,,,
41293297,0,,,
41293298,0,,,
41293299,0,,,
41293300,0,,,
41293301,0,,,
41293302,0,,,
41293303,0,,,
41293304,0,,,
41293305,0,,,
41293306,0,,,
41293307,0,,,
41293308,0,,,
41293309,0,,,
41293310,0,,,
41293311,0,,,
41293312,0,,,
41293313,0,,,
41293314,0,,,
41293315,0,,,
41293316,0,,,
41293317,0,,,
41293318,0,,,
41293319,0,,,
41293320,0,,,
41293321,0,,,
41293322,0,,,
41293323,0,,,
41293324,0,,,
41293325,0,,,
41293326,0,,,
41293327,0,,,
41293328,0,,,
41293329,0,,,
41293330,0,,,
41293331,0,,,
41293332,0,,,
41293333,0,,,
41293334,0,,,
41293335,0,,,
41293336,0,,,
41293337,0,,,
41293338,0,,,
41293339,0,,,
41293340,0,,,
41293341,0,,,
41293342,0,,,
41293343,0,,,
41293344,0,,,
41293345,0,,,
41293346,0,,,
41293347,0,,,
41293348,0,,,
41293349,0,,,
41293350,0,,,
41293351,0,,,
41293352,0,,,
41293353,0,,,
41293354,0,,,
41293355,0,,,
41293356,0,,,
41293357,0,,,
41293358,0,,,
41293359,0,,,
41293360,0,,,
41293361,0,,,
41293362,0,,,
41293363,0,,,
41293364,0,,,
41293365,0,,,
41293366,0,,,
41293367,0,,,
41293368,0,,,
41293369,0,,,
41293370,0,,,
41293371,0,,,
41293372,0,,,
41293373,0,,,
41293374,0,,,
41293375,0,,,
41293376,0,,,
41293377,0,,,
41293378,0,,,
41293379,0,,,
41293380,0,,,
41293381,0,,,
41293382,0,,,
41293383,0,,,
41293384,0,,,
41293385,0,,,
41293386,0,,,
41293387,0,,,
41293388,0,,,
41293389,0,,,
41293390,0,,,
41293391,0,,,
41293392,0,,,
41293393,0,,,
41293394,0,,,
41293395,0,,,
41293396,0,,,
41293397,0,,,
41293398,0,,,
41293399,0,,,
41293400,0,,,
41293401,0,,,
41293402,0,,,
41293403,0,,,
41293404,0,,,
41293405,0,,,
41293406,0,,,
41293407,0,,,
41293408,0,,,
41293409,0,,,
41293410,0,,,
41293411,0,,,
41293412,0,,,
41293413,0,,,
41293414,0,,,
41293415,0,,,
41293416,0,,,
41293417,0,,,
41293418,0,,,
41293419,0,,,
41293420,0,,,
41293421,0,,,
41293422,0,,,
41293423,0,,,
41293424,0,,,
41293425,0,,,
41293426,0,,,
41293427,0,,,
41293428,0,,,
41293429,0,,,
41293430,0,,,
41293431,0,,,
41293432,0,,,
41293433,0,,,
41293434,0,,,
41293435,0,,,
41293436,0,,,
41293437,0,,,
41293438,0,,,
41293439,0,,,
41293440,0,,,
41293441,0,,,
41293442,0,,,
41293443,0,,,
41293444,0,,,
41293445,0,,,
41293446,0,,,
41293447,0,,,
41293448,0,,,
41293449,0,,,
41293450,0,,,
41293451,0,,,
41293452,0,,,
41293453,0,,,
41293454,0,,,
41293455,0,,,
41293456,0,,,
41293457,0,,,
41293458,0,,,
41293459,0,,,
41293460,0,,,
41293461,0,,,
41293462,0,,,
41293463,0,,,
41293464,0,,,
41293465,0,,,
41293466,0,,,
41293467,0,,,
41293468,0,,,
41293469,0,,,
41293470,0,,,
41293471,0,,,
41293472,0,,,
41293473,0,,,
41293474,0,,,
41293475,0,,,
41293476,0,,,
41293477,0,,,
41293478,0,,,
41293479,0,,,
41293480,0,,,
41293481,0,,,
41293482,0,,,
41293483,0,,,
41293484,0,,,
41293485,0,,,
41293486,0,,,
41293487,0,,,
41293488,0,,,
41293489,0,,,
41293490,0,,,
41293491,0,,,
41293492,0,,,
41293493,0,,,
41293494,0,,,
41293495,0,,,
41293496,0,,,
41293497,0,,,
41293498,0,,,
41293499,0,,,
41293500,0,,,
41293501,0,,,
41293502,0,,,
41293503,0,,,
41293504,0,,,
41293505,0,,,
41293506,0,,,
41293507,0,,,
41293508,0,,,
41293509,0,,,
41293510,0,,,
41293511,0,,,
41293512,0,,,
41293513,0,,,
41293514,0,,,
41293515,0,,,
41293516,0,,,
41293517,0,,,
41293518,0,,,
41293519,0,,,
41293520,0,,,
41293521,0,,,
41293522,0,,,
41293523,0,,,
41293524,0,,,
41293525,0,,,
41293526,0,,,
41293527,0,,,
41293528,0,,,
41293529,0,,,
41293530,0,,,
41293531,0,,,
41293532,0,,,
41293533,0,,,
41293534,0,,,
41293535,0,,,
41293536,0,,,
41293537,0,,,
41293538,0,,,
41293539,0,,,
41293540,0,,,
41293541,0,,,
41293542,0,,,
41293543,0,,,
41293544,0,,,
41293545,0,,,
41293546,0,,,
41293547,0,,,
41293548,0,,,
41293549,0,,,
41293550,0,,,
41293551,0,,,
41293552,0,,,
41293553,0,,,
41293554,0,,,
41293555,0,,,
41293556,0,,,
41293557,0,,,
41293558,0,,,
41293559,0,,,
41293560,0,,,
41293561,0,,,
41293562,0,,,
41293563,0,,,
41293564,0,,,
41293565,0,,,
41293566,0,,,
41293567,0,,,
41293568,0,,,
41293569,0,,,
41293570,0,,,
41293571,0,,,
41293572,0,,,
41293573,0,,,
41293574,0,,,
41293575,0,,,
41293576,0,,,
41293577,0,,,
41293578,0,,,
41293579,0,,,
41293580,0,,,
41293581,0,,,
41293582,0,,,
41293583,0,,,
41293584,0,,,
41293585,0,,,
41293586,0,,,
41293587,0,,,
41293588,0,,,
41293589,0,,,
41293590,0,,,
41293591,0,,,
41293592,0,,,
41293593,0,,,
41293594,0,,,
41293595,0,,,
41293596,0,,,
41293597,0,,,
41293598,0,,,
41293599,0,,,
41293600,0,,,
41293601,0,,,
41293602,0,,,
41293603,0,,,
41293604,0,,,
41293605,0,,,
41293606,0,,,
41293607,0,,,
41293608,0,,,
41293609,0,,,
41293610,0,,,
41293611,0,,,
41293612,0,,,
41293613,0,,,
41293614,0,,,
41293615,0,,,
41293616,0,,,
41293617,0,,,
41293618,0,,,
41293619,0,,,
41293620,0,,,
41293621,0,,,
41293622,0,,,
41293623,0,,,
41293624,0,,,
41293625,0,,,
41293626,0,,,
41293627,0,,,
41293628,0,,,
41293629,0,,,
41293630,0,,,
41293631,0,,,
41293632,0,,,
41293633,0,,,
41293634,0,,,
41293635,0,,,
41293636,0,,,
41293637,0,,,
41293638,0,,,
41293639,0,,,
41293640,0,,,
41293641,0,,,
41293642,0,,,
41293643,0,,,
41293644,0,,,
41293645,0,,,
41293646,0,,,
41293647,0,,,
41293648,0,,,
41293649,0,,,
41293650,0,,,
41293651,0,,,
41293652,0,,,
41293653,0,,,
41293654,0,,,
41293655,0,,,
41293656,0,,,
41293657,0,,,
41293658,0,,,
41293659,0,,,
41293660,0,,,
41293661,0,,,
41293662,0,,,
41293663,0,,,
41293664,0,,,
41293665,0,,,
41293666,0,,,
41293667,0,,,
41293668,0,,,
41293669,0,,,
41293670,0,,,
41293671,0,,,
41293672,0,,,
41293673,0,,,
41293674,0,,,
41293675,0,,,
41293676,0,,,
41293677,0,,,
41293678,0,,,
41293679,0,,,
41293680,0,,,
41293681,0,,,
41293682,0,,,
41293683,0,,,
41293684,0,,,
41293685,0,,,
41293686,0,,,
41293687,0,,,
41293688,0,,,
41293689,0,,,
41293690,0,,,
41293691,0,,,
41293692,0,,,
41293693,0,,,
41293694,0,,,
41293695,0,,,
41293696,0,,,
41293697,0,,,
41293698,0,,,
41293699,0,,,
41293700,0,,,
41293701,0,,,
41293702,0,,,
41293703,0,,,
41293704,0,,,
41293705,0,,,
41293706,0,,,
41293707,0,,,
41293708,0,,,
41293709,0,,,
41293710,0,,,
41293711,0,,,
41293712,0,,,
41293713,0,,,
41293714,0,,,
41293715,0,,,
41293716,0,,,
41293717,0,,,
41293718,0,,,
41293719,0,,,
41293720,0,,,
41293721,0,,,
41293722,0,,,
41293723,0,,,
41293724,0,,,
41293725,0,,,
41293726,0,,,
41293727,0,,,
41293728,0,,,
41293729,0,,,
41293730,0,,,
41293731,0,,,
41293732,0,,,
41293733,0,,,
41293734,0,,,
41293735,0,,,
41293736,0,,,
41293737,0,,,
41293738,0,,,
41293739,0,,,
41293740,0,,,
41293741,0,,,
41293742,0,,,
41293743,0,,,
41293744,0,,,
41293745,0,,,
41293746,0,,,
41293747,0,,,
41293748,0,,,
41293749,0,,,
41293750,0,,,
41293751,0,,,
41293752,0,,,
41293753,0,,,
41293754,0,,,
41293755,0,,,
41293756,0,,,
41293757,0,,,
41293758,0,,,
41293759,0,,,
41293760,0,,,
41293761,0,,,
41293762,0,,,
41293763,0,,,
41293764,0,,,
41293765,0,,,
41293766,0,,,
41293767,0,,,
41293768,0,,,
41293769,0,,,
41293770,0,,,
41293771,0,,,
41293772,0,,,
41293773,0,,,
41293774,0,,,
41293775,0,,,
41293776,0,,,
41293777,0,,,
41293778,0,,,
41293779,0,,,
41293780,0,,,
41293781,0,,,
41293782,0,,,
41293783,0,,,
41293784,0,,,
41293785,0,,,
41293786,0,,,
41293787,0,,,
41293788,0,,,
41293789,0,,,
41293790,0,,,
41293791,0,,,
41293792,0,,,
41293793,0,,,
41293794,0,,,
41293795,0,,,
41293796,0,,,
41293797,0,,,
41293798,0,,,
41293799,0,,,
41293800,0,,,
41293801,0,,,
41293802,0,,,
41293803,0,,,
41293804,0,,,
41293805,0,,,
41293806,0,,,
41293807,0,,,
41293808,0,,,
41293809,0,,,
41293810,0,,,
41293811,0,,,
41293812,0,,,
41293813,0,,,
41293814,0,,,
41293815,0,,,
41293816,0,,,
41293817,0,,,
41293818,0,,,
41293819,0,,,
41293820,0,,,
41293821,0,,,
41293822,0,,,
41293823,0,,,
41293824,0,,,
41293825,0,,,
41293826,0,,,
41293827,0,,,
41293828,0,,,
41293829,0,,,
41293830,0,,,
41293831,0,,,
41293832,0,,,
41293833,0,,,
41293834,0,,,
41293835,0,,,
41293836,0,,,
41293837,0,,,
41293838,0,,,
41293839,0,,,
41293840,0,,,
41293841,0,,,
41293842,0,,,
41293843,0,,,
41293844,0,,,
41293845,0,,,
41293846,0,,,
41293847,0,,,
41293848,0,,,
41293849,0,,,
41293850,0,,,
41293851,0,,,
41293852,0,,,
41293853,0,,,
41293854,0,,,
41293855,0,,,
41293856,0,,,
41293857,0,,,
41293858,0,,,
41293859,0,,,
41293860,0,,,
41293861,0,,,
41293862,0,,,
41293863,0,,,
41293864,0,,,
41293865,0,,,
41293866,0,,,
41293867,0,,,
41293868,0,,,
41293869,0,,,
41293870,0,,,
41293871,0,,,
41293872,0,,,
41293873,0,,,
41293874,0,,,
41293875,0,,,
41293876,0,,,
41293877,0,,,
41293878,0,,,
41293879,0,,,
41293880,0,,,
41293881,0,,,
41293882,0,,,
41293883,0,,,
41293884,0,,,
41293885,0,,,
41293886,0,,,
41293887,0,,,
41293888,0,,,
41293889,0,,,
41293890,0,,,
41293891,0,,,
41293892,0,,,
41293893,0,,,
41293894,0,,,
41293895,0,,,
41293896,0,,,
41293897,0,,,
41293898,0,,,
41293899,0,,,
41293900,0,,,
41293901,0,,,
41293902,0,,,
41293903,0,,,
41293904,0,,,
41293905,0,,,
41293906,0,,,
41293907,0,,,
41293908,0,,,
41293909,0,,,
41293910,0,,,
41293911,0,,,
41293912,0,,,
41293913,0,,,
41293914,0,,,
41293915,0,,,
41293916,0,,,
41293917,0,,,
41293918,0,,,
41293919,0,,,
41293920,0,,,
41293921,0,,,
41293922,0,,,
41293923,0,,,
41293924,0,,,
41293925,0,,,
41293926,0,,,
41293927,0,,,
41293928,0,,,
41293929,0,,,
41293930,0,,,
41293931,0,,,
41293932,0,,,
41293933,0,,,
41293934,0,,,
41293935,0,,,
41293936,0,,,
41293937,0,,,
41293938,0,,,
41293939,0,,,
41293940,0,,,
41293941,0,,,
41293942,0,,,
41293943,0,,,
41293944,0,,,
41293945,0,,,
41293946,0,,,
41293947,0,,,
41293948,0,,,
41293949,0,,,
41293950,0,,,
41293951,0,,,
41293952,0,,,
41293953,0,,,
41293954,0,,,
41293955,0,,,
41293956,0,,,
41293957,0,,,
41293958,0,,,
41293959,0,,,
41293960,0,,,
41293961,0,,,
41293962,0,,,
41293963,0,,,
41293964,0,,,
41293965,0,,,
41293966,0,,,
41293967,0,,,
41293968,0,,,
41293969,0,,,
41293970,0,,,
41293971,0,,,
41293972,0,,,
41293973,0,,,
41293974,0,,,
41293975,0,,,
41293976,0,,,
41293977,0,,,
41293978,0,,,
41293979,0,,,
41293980,0,,,
41293981,0,,,
41293982,0,,,
41293983,0,,,
41293984,0,,,
41293985,0,,,
41293986,0,,,
41293987,0,,,
41293988,0,,,
41293989,0,,,
41293990,0,,,
41293991,0,,,
41293992,0,,,
41293993,0,,,
41293994,0,,,
41293995,0,,,
41293996,0,,,
41293997,0,,,
41293998,0,,,
41293999,0,,,
41294000,0,,,
41294001,0,,,
41294002,0,,,
41294003,0,,,
41294004,0,,,
41294005,0,,,
41294006,0,,,
41294007,0,,,
41294008,0,,,
41294009,0,,,
41294010,0,,,
41294011,0,,,
41294012,0,,,
41294013,0,,,
41294014,0,,,
41294015,0,,,
41294016,0,,,
41294017,0,,,
41294018,0,,,
41294019,0,,,
41294020,0,,,
41294021,0,,,
41294022,0,,,
41294023,0,,,
41294024,0,,,
41294025,0,,,
41294026,0,,,
41294027,0,,,
41294028,0,,,
41294029,0,,,
41294030,0,,,
41294031,0,,,
41294032,0,,,
41294033,0,,,
41294034,0,,,
41294035,0,,,
41294036,0,,,
41294037,0,,,
41294038,0,,,
41294039,0,,,
41294040,0,,,
41294041,0,,,
41294042,0,,,
41294043,0,,,
41294044,0,,,
41294045,0,,,
41294046,0,,,
41294047,0,,,
41294048,0,,,
41294049,0,,,
41294050,0,,,
41294051,0,,,
41294052,0,,,
41294053,0,,,
41294054,0,,,
41294055,0,,,
41294056,0,,,
41294057,0,,,
41294058,0,,,
41294059,0,,,
41294060,0,,,
41294061,0,,,
41294062,0,,,
41294063,0,,,
41294064,0,,,
41294065,0,,,
41294066,0,,,
41294067,0,,,
41294068,0,,,
41294069,0,,,
41294070,0,,,
41294071,0,,,
41294072,0,,,
41294073,0,,,
41294074,0,,,
41294075,0,,,
41294076,0,,,
41294077,0,,,
41294078,0,,,
41294079,0,,,
41294080,0,,,
41294081,0,,,
41294082,0,,,
41294083,0,,,
41294084,0,,,
41294085,0,,,
41294086,0,,,
41294087,0,,,
41294088,0,,,
41294089,0,,,
41294090,0,,,
41294091,0,,,
41294092,0,,,
41294093,0,,,
41294094,0,,,
41294095,0,,,
41294096,0,,,
41294097,0,,,
41294098,0,,,
41294099,0,,,
41294100,0,,,
41294101,0,,,
41294102,0,,,
41294103,0,,,
41294104,0,,,
41294105,0,,,
41294106,0,,,
41294107,0,,,
41294108,0,,,
41294109,0,,,
41294110,0,,,
41294111,0,,,
41294112,0,,,
41294113,0,,,
41294114,0,,,
41294115,0,,,
41294116,0,,,
41294117,0,,,
41294118,0,,,
41294119,0,,,
41294120,0,,,
41294121,0,,,
41294122,0,,,
41294123,0,,,
41294124,0,,,
41294125,0,,,
41294126,0,,,
41294127,0,,,
41294128,0,,,
41294129,0,,,
41294130,0,,,
41294131,0,,,
41294132,0,,,
41294133,0,,,
41294134,0,,,
41294135,0,,,
41294136,0,,,
41294137,0,,,
41294138,0,,,
41294139,0,,,
41294140,0,,,
41294141,0,,,
41294142,0,,,
41294143,0,,,
41294144,0,,,
41294145,0,,,
41294146,0,,,
41294147,0,,,
41294148,0,,,
41294149,0,,,
41294150,0,,,
41294151,0,,,
41294152,0,,,
41294153,0,,,
41294154,0,,,
41294155,0,,,
41294156,0,,,
